cowcode,year,gwf_casename,startdate,enddate,spell,duration,gwf_fail,gwf_fail_subs,gwf_fail_type,gwf_fail_violent,jan1leader,duration_ldr,ldr_fail,ldr_fail_reg_fail,ldr_fail_reg_survive,spons,any_spons,satellite,spons_spell,duration_spons,ptcoupsuccess,ptcoupfail,regfailcoup,ldrcoup,american,russian,soviet,prc_spons,british,french,viet_spons,yugo_spons,egy_spons,comm_spons,coldwar,ally,commissar,cbcount,pcount,party,personalist,military,monarchy,communist,gdpcap,gdpcapl,logoil,e_civil_war,supportparty,ldr_group_military,seizure_coup,seizure_rebel,seizure_election
40,1960,Cuba 59-NA,1/1/59,31/12/2010,51,1,0,0,0,0,Fidel Castro,1,0,0,0,0,1,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,3.824940205,3.762569666,0.001809708,0,0,0,0,1,0
40,1961,Cuba 59-NA,1/1/59,31/12/2010,51,2,0,0,0,0,Fidel Castro,2,0,0,0,1,1,0,30,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,3.933410645,3.824940205,0.000990646,0,0,0,0,1,0
40,1962,Cuba 59-NA,1/1/59,31/12/2010,51,3,0,0,0,0,Fidel Castro,3,0,0,0,1,1,0,30,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,4.115098953,3.933410645,0.000695819,0,1,0,0,1,0
40,1963,Cuba 59-NA,1/1/59,31/12/2010,51,4,0,0,0,0,Fidel Castro,4,0,0,0,1,1,0,30,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,2,3,1,0,0,0,1,3.961884022,4.115098953,0.000819699,0,1,0,0,1,0
40,1964,Cuba 59-NA,1/1/59,31/12/2010,51,5,0,0,0,0,Fidel Castro,5,0,0,0,1,1,0,30,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2,3,1,0,0,0,1,4.064930916,3.961884022,0.002070119,0,1,0,0,1,0
40,1965,Cuba 59-NA,1/1/59,31/12/2010,51,6,0,0,0,0,Fidel Castro,6,0,0,0,1,1,0,30,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2,3,1,0,0,0,1,4.052728176,4.064930916,0.00240994,0,1,0,0,1,0
40,1966,Cuba 59-NA,1/1/59,31/12/2010,51,7,0,0,0,0,Fidel Castro,7,0,0,0,1,1,0,30,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2,3,1,0,0,0,1,4.161198616,4.052728176,0.003622194,0,1,0,0,1,0
40,1967,Cuba 59-NA,1/1/59,31/12/2010,51,8,0,0,0,0,Fidel Castro,8,0,0,0,1,1,0,30,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,2,1,0,0,0,1,4.223568916,4.161198616,0.004290723,0,1,0,0,1,0
40,1968,Cuba 59-NA,1/1/59,31/12/2010,51,9,0,0,0,0,Fidel Castro,9,0,0,0,1,1,0,30,8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,2,1,0,0,0,1,4.239839554,4.223568916,0.00706813,0,1,0,0,1,0
40,1969,Cuba 59-NA,1/1/59,31/12/2010,51,10,0,0,0,0,Fidel Castro,10,0,0,0,1,1,0,30,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,2,1,0,0,0,1,4.395765781,4.239839554,0.011824371,0,1,0,0,1,0
40,1970,Cuba 59-NA,1/1/59,31/12/2010,51,11,0,0,0,0,Fidel Castro,11,0,0,0,1,1,0,30,10,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,2,1,0,0,0,1,4.485253811,4.395765781,0.012095398,0,1,0,0,1,0
40,1971,Cuba 59-NA,1/1/59,31/12/2010,51,12,0,0,0,0,Fidel Castro,12,0,0,0,1,1,0,30,11,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,2,1,0,0,0,1,4.798206806,4.485253811,0.009203271,0,1,0,0,1,0
40,1972,Cuba 59-NA,1/1/59,31/12/2010,51,13,0,0,0,0,Fidel Castro,13,0,0,0,1,1,0,30,12,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,2,1,0,0,0,1,4.937794209,4.798206806,0.006842152,0,1,0,0,1,0
40,1973,Cuba 59-NA,1/1/59,31/12/2010,51,14,0,0,0,0,Fidel Castro,14,0,0,0,1,1,0,30,13,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,2,1,0,0,0,1,5.011710644,4.937794209,0.006271501,0,1,0,0,1,0
40,1974,Cuba 59-NA,1/1/59,31/12/2010,51,15,0,0,0,0,Fidel Castro,15,0,0,0,1,1,0,30,14,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,2,1,0,0,0,1,4.978264332,5.011710644,0.007582068,0,1,0,0,1,0
40,1975,Cuba 59-NA,1/1/59,31/12/2010,51,16,0,0,0,0,Fidel Castro,16,0,0,0,1,1,0,30,15,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,2,1,0,0,0,1,5.366767883,4.978264332,0.017074095,0,1,0,0,1,0
40,1976,Cuba 59-NA,1/1/59,31/12/2010,51,17,0,0,0,0,Fidel Castro,17,0,0,0,1,1,0,30,16,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,2,1,0,0,0,1,5.577541828,5.366767883,0.022514168,0,1,0,0,1,0
40,1977,Cuba 59-NA,1/1/59,31/12/2010,51,18,0,0,0,0,Fidel Castro,18,0,0,0,1,1,0,30,17,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,2,1,0,0,0,1,5.990586281,5.577541828,0.025210313,0,1,0,0,1,0
40,1978,Cuba 59-NA,1/1/59,31/12/2010,51,19,0,0,0,0,Fidel Castro,19,0,0,0,1,1,0,30,18,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,2,1,0,0,0,1,6.326067448,5.990586281,0.02858359,0,1,0,0,1,0
40,1979,Cuba 59-NA,1/1/59,31/12/2010,51,20,0,0,0,0,Fidel Castro,20,0,0,0,1,1,0,30,19,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2,3,1,0,0,0,1,6.350533009,6.326067448,0.032431386,0,1,0,0,1,0
40,1980,Cuba 59-NA,1/1/59,31/12/2010,51,21,0,0,0,0,Fidel Castro,21,0,0,0,1,1,0,30,20,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2,4,1,0,0,0,1,6.058897495,6.350533009,0.034691319,0,1,0,0,1,0
40,1981,Cuba 59-NA,1/1/59,31/12/2010,51,22,0,0,0,0,Fidel Castro,22,0,0,0,1,1,0,30,21,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2,4,1,0,0,0,1,7.201984406,6.058897495,0.036426611,0,1,0,0,1,0
40,1982,Cuba 59-NA,1/1/59,31/12/2010,51,23,0,0,0,0,Fidel Castro,23,0,0,0,1,1,0,30,22,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2,4,1,0,0,0,1,7.810788631,7.201984406,0.037958544,0,1,0,0,1,0
40,1983,Cuba 59-NA,1/1/59,31/12/2010,51,24,0,0,0,0,Fidel Castro,24,0,0,0,1,1,0,30,23,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2,4,1,0,0,0,1,8.173756599,7.810788631,0.053889524,0,1,0,0,1,0
40,1984,Cuba 59-NA,1/1/59,31/12/2010,51,25,0,0,0,0,Fidel Castro,25,0,0,0,1,1,0,30,24,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2,4,1,0,0,0,1,8.758168221,8.173756599,0.067756288,0,1,0,0,1,0
40,1985,Cuba 59-NA,1/1/59,31/12/2010,51,26,0,0,0,0,Fidel Castro,26,0,0,0,1,1,0,30,25,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2,4,1,0,0,0,1,8.609043121,8.758168221,0.075494789,0,1,0,0,1,0
40,1986,Cuba 59-NA,1/1/59,31/12/2010,51,27,0,0,0,0,Fidel Castro,27,0,0,0,1,1,0,30,26,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2,4,1,0,0,0,1,8.667133331,8.609043121,0.086186811,0,1,0,0,1,0
40,1987,Cuba 59-NA,1/1/59,31/12/2010,51,28,0,0,0,0,Fidel Castro,28,0,0,0,1,1,0,30,27,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2,4,1,0,0,0,1,8.618877411,8.667133331,0.090864152,0,1,0,0,1,0
40,1988,Cuba 59-NA,1/1/59,31/12/2010,51,29,0,0,0,0,Fidel Castro,29,0,0,0,1,1,0,30,28,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2,4,1,0,0,0,1,8.802252769,8.618877411,0.088170111,0,1,0,0,1,0
40,1989,Cuba 59-NA,1/1/59,31/12/2010,51,30,0,0,0,0,Fidel Castro,30,0,0,0,1,1,0,30,29,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4,1,0,0,0,1,8.794423103,8.802252769,0.072747603,0,1,0,0,1,0
40,1990,Cuba 59-NA,1/1/59,31/12/2010,51,31,0,0,0,0,Fidel Castro,31,0,0,0,1,1,0,30,30,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4,1,0,0,0,1,8.314229012,8.794423103,0.072078474,0,1,0,0,1,0
40,1991,Cuba 59-NA,1/1/59,31/12/2010,51,32,0,0,0,0,Fidel Castro,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,0,0,0,1,7.821555614,8.314229012,0.070211418,0,1,0,0,1,0
40,1992,Cuba 59-NA,1/1/59,31/12/2010,51,33,0,0,0,0,Fidel Castro,33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1,6.910847664,7.821555614,0.069923036,0,1,0,0,1,0
40,1993,Cuba 59-NA,1/1/59,31/12/2010,51,34,0,0,0,0,Fidel Castro,34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1,6.136800766,6.910847664,0.082909673,0,1,0,0,1,0
40,1994,Cuba 59-NA,1/1/59,31/12/2010,51,35,0,0,0,0,Fidel Castro,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1,6.167069435,6.136800766,0.090474419,0,1,0,0,1,0
40,1995,Cuba 59-NA,1/1/59,31/12/2010,51,36,0,0,0,0,Fidel Castro,36,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1,6.142511368,6.167069435,0.111546114,0,1,0,0,1,0
40,1996,Cuba 59-NA,1/1/59,31/12/2010,51,37,0,0,0,0,Fidel Castro,37,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1,6.376392365,6.142511368,0.122550584,0,1,0,0,1,0
40,1997,Cuba 59-NA,1/1/59,31/12/2010,51,38,0,0,0,0,Fidel Castro,38,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1,6.509581566,6.376392365,0.130251393,0,1,0,0,1,0
40,1998,Cuba 59-NA,1/1/59,31/12/2010,51,39,0,0,0,0,Fidel Castro,39,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1,6.566936016,6.509581566,0.134040043,0,1,0,0,1,0
40,1999,Cuba 59-NA,1/1/59,31/12/2010,51,40,0,0,0,0,Fidel Castro,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1,6.934244633,6.566936016,0.142721906,0,1,0,0,1,0
40,2000,Cuba 59-NA,1/1/59,31/12/2010,51,41,0,0,0,0,Fidel Castro,41,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1,7.196916103,6.934244633,0.165769517,0,1,0,0,1,0
40,2001,Cuba 59-NA,1/1/59,31/12/2010,51,42,0,0,0,0,Fidel Castro,42,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1,7.436013699,7.196916103,0.172790796,0,1,0,0,1,0
40,2002,Cuba 59-NA,1/1/59,31/12/2010,51,43,0,0,0,0,Fidel Castro,43,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1,7.62618494,7.436013699,0.202009678,0,1,0,0,1,0
40,2003,Cuba 59-NA,1/1/59,31/12/2010,51,44,0,0,0,0,Fidel Castro,44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1,8.018965721,7.62618494,0,0,1,0,0,1,0
40,2004,Cuba 59-NA,1/1/59,31/12/2010,51,45,0,0,0,0,Fidel Castro,45,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1,8.367759705,8.018965721,0,0,1,0,0,1,0
40,2005,Cuba 59-NA,1/1/59,31/12/2010,51,46,0,0,0,0,Fidel Castro,46,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1,8.948255539,8.367759705,0,0,1,0,0,1,0
40,2006,Cuba 59-NA,1/1/59,31/12/2010,51,47,0,0,0,0,Fidel Castro,47,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1,10.0482893,8.948255539,0,0,1,0,0,1,0
40,2007,Cuba 59-NA,1/1/59,31/12/2010,51,48,0,0,0,0,Raul Castro,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1,10.74265003,10.0482893,0,NA,1,0,0,1,0
40,2008,Cuba 59-NA,1/1/59,31/12/2010,51,49,0,0,0,0,Raul Castro,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1,10.90595055,10.74265003,0,NA,1,0,0,1,0
40,2009,Cuba 59-NA,1/1/59,31/12/2010,51,50,0,0,0,0,Raul Castro,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1,11.31467915,10.90595055,0,NA,1,0,0,1,0
40,2010,Cuba 59-NA,1/1/59,31/12/2010,51,51,0,0,0,0,Raul Castro,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1,11.51084614,11.31467915,0,NA,1,0,0,1,0
40,1953,Cuba 52-59,10/3/52,1/1/59,7,1,0,0,0,0,Batista,1,0,0,0,1,1,0,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,NA,NA,0,1,0,0,0,3.312417269,3.408684731,0.000169955,0,0,1,1,0,0
40,1954,Cuba 52-59,10/3/52,1/1/59,7,2,0,0,0,0,Batista,2,0,0,0,1,1,0,6,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,NA,NA,0,1,0,0,0,3.255470037,3.312417269,0.000163148,0,0,1,1,0,0
40,1955,Cuba 52-59,10/3/52,1/1/59,7,3,0,0,0,0,Batista,3,0,0,0,1,1,0,6,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,NA,NA,0,1,0,0,0,3.342246294,3.255470037,0.000479565,0,0,1,1,0,0
40,1956,Cuba 52-59,10/3/52,1/1/59,7,4,0,0,0,0,Batista,4,0,0,0,1,1,0,6,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,NA,NA,0,1,0,0,0,3.426311016,3.342246294,0.007494119,0,0,1,1,0,0
40,1957,Cuba 52-59,10/3/52,1/1/59,7,5,0,0,0,0,Batista,5,0,0,0,1,1,0,6,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,NA,NA,0,1,0,0,0,3.654098988,3.426311016,0.010842335,0,0,1,1,0,0
40,1958,Cuba 52-59,10/3/52,1/1/59,7,6,0,0,0,0,Batista,6,0,0,0,1,1,0,6,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,NA,NA,0,1,0,0,0,3.671725512,3.654098988,0.007799794,1,0,1,1,0,0
40,1959,Cuba 52-59,10/3/52,1/1/59,7,7,1,2,6,4,Batista,7,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,NA,NA,0,1,0,0,0,3.762569666,3.671725512,0.006631784,1,0,1,1,0,0
41,1946,Haiti 41-46,5/6/41,11/1/46,5,5,1,1,4,2,Lescot,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,0,1,0,0,0,1.253025651,NA,0,0,0,0,0,0,0
41,1951,Haiti 50-56,10/5/50,12/12/56,6,1,0,0,0,0,Magloire,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,0,1,0,0,0,1.410268068,1.402078271,0,0,0,1,1,0,0
41,1952,Haiti 50-56,10/5/50,12/12/56,6,2,0,0,0,0,Magloire,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,0,1,0,0,0,1.343112469,1.410268068,0,0,0,1,1,0,0
41,1953,Haiti 50-56,10/5/50,12/12/56,6,3,0,0,0,0,Magloire,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,0,1,0,0,0,1.461044312,1.343112469,0,0,0,1,1,0,0
41,1954,Haiti 50-56,10/5/50,12/12/56,6,4,0,0,0,0,Magloire,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,0,1,0,0,0,1.420095801,1.461044312,0,0,0,1,1,0,0
41,1955,Haiti 50-56,10/5/50,12/12/56,6,5,0,0,0,0,Magloire,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,0,1,0,0,0,1.505268812,1.420095801,0,0,0,1,1,0,0
41,1956,Haiti 50-56,10/5/50,12/12/56,6,6,1,2,4,2,Magloire,6,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,0,1,0,0,0,1.470872045,1.505268812,0,0,0,1,1,0,0
41,1958,Haiti 57-86,14/06/1957,7/2/86,29,1,0,0,0,0,Francois Duvalier,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,0,1,0,0,0,1.505268931,1.456130624,0,0,1,1,1,0,0
41,1959,Haiti 57-86,14/06/1957,7/2/86,29,2,0,0,0,0,Francois Duvalier,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,0,1,0,0,0,1.521648288,1.505268931,0,0,1,1,1,0,0
41,1960,Haiti 57-86,14/06/1957,7/2/86,29,3,0,0,0,0,Francois Duvalier,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,1,0,0,0,1.51345861,1.521648288,0,0,1,1,1,0,0
41,1961,Haiti 57-86,14/06/1957,7/2/86,29,4,0,0,0,0,Francois Duvalier,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,1,0,0,0,1.431237936,1.51345861,0,0,1,1,1,0,0
41,1962,Haiti 57-86,14/06/1957,7/2/86,29,5,0,0,0,0,Francois Duvalier,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,1,0,0,0,1.487933755,1.431237936,0,0,1,1,1,0,0
41,1963,Haiti 57-86,14/06/1957,7/2/86,29,6,0,0,0,0,Francois Duvalier,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,1,0,0,0,1.444001198,1.487933755,0,0,1,1,1,0,0
41,1964,Haiti 57-86,14/06/1957,7/2/86,29,7,0,0,0,0,Francois Duvalier,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,1,0,0,0,1.407823682,1.444001198,0,0,1,1,1,0,0
41,1965,Haiti 57-86,14/06/1957,7/2/86,29,8,0,0,0,0,Francois Duvalier,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,1,0,0,0,1.423543692,1.407823682,0,0,1,1,1,0,0
41,1966,Haiti 57-86,14/06/1957,7/2/86,29,9,0,0,0,0,Francois Duvalier,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,1,0,0,0,1.409887671,1.423543692,0,0,1,1,1,0,0
41,1967,Haiti 57-86,14/06/1957,7/2/86,29,10,0,0,0,0,Francois Duvalier,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,1,0,0,0,1.31759119,1.409887671,0,0,1,1,1,0,0
41,1968,Haiti 57-86,14/06/1957,7/2/86,29,11,0,0,0,0,Francois Duvalier,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,1,0,0,0,1.315218806,1.31759119,0,0,1,1,1,0,0
41,1969,Haiti 57-86,14/06/1957,7/2/86,29,12,0,0,0,0,Francois Duvalier,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,1,0,0,0,1.324539661,1.315218806,0,0,1,1,1,0,0
41,1970,Haiti 57-86,14/06/1957,7/2/86,29,13,0,0,0,0,Francois Duvalier,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,1,0,0,0,1.310592413,1.324539661,0,0,1,1,1,0,0
41,1971,Haiti 57-86,14/06/1957,7/2/86,29,14,0,0,0,0,Francois Duvalier,14,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,0,1,0,0,0,1.333311677,1.310592413,0,0,1,1,1,0,0
41,1972,Haiti 57-86,14/06/1957,7/2/86,29,15,0,0,0,0,Jean-Claude Duvalier,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,0,1,0,0,0,1.297729254,1.333311677,0,0,1,0,1,0,0
41,1973,Haiti 57-86,14/06/1957,7/2/86,29,16,0,0,0,0,Jean-Claude Duvalier,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,0,1,0,0,0,1.313692331,1.297729254,0,0,1,0,1,0,0
41,1974,Haiti 57-86,14/06/1957,7/2/86,29,17,0,0,0,0,Jean-Claude Duvalier,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,0,1,0,0,0,1.363822937,1.313692331,0,0,1,0,1,0,0
41,1975,Haiti 57-86,14/06/1957,7/2/86,29,18,0,0,0,0,Jean-Claude Duvalier,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,0,1,0,0,0,1.368811846,1.363822937,0,0,1,0,1,0,0
41,1976,Haiti 57-86,14/06/1957,7/2/86,29,19,0,0,0,0,Jean-Claude Duvalier,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,0,1,0,0,0,1.521376252,1.368811846,0,0,1,0,1,0,0
41,1977,Haiti 57-86,14/06/1957,7/2/86,29,20,0,0,0,0,Jean-Claude Duvalier,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,0,1,0,0,0,1.534204721,1.521376252,0,0,1,0,1,0,0
41,1978,Haiti 57-86,14/06/1957,7/2/86,29,21,0,0,0,0,Jean-Claude Duvalier,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,0,1,0,0,0,1.590277672,1.534204721,0,0,1,0,1,0,0
41,1979,Haiti 57-86,14/06/1957,7/2/86,29,22,0,0,0,0,Jean-Claude Duvalier,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,0,1,0,0,0,1.641510367,1.590277672,0,0,1,0,1,0,0
41,1980,Haiti 57-86,14/06/1957,7/2/86,29,23,0,0,0,0,Jean-Claude Duvalier,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,0,1,0,0,0,1.775494695,1.641510367,0,0,1,0,1,0,0
41,1981,Haiti 57-86,14/06/1957,7/2/86,29,24,0,0,0,0,Jean-Claude Duvalier,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,0,1,0,0,0,1.716048241,1.775494695,0,0,1,0,1,0,0
41,1982,Haiti 57-86,14/06/1957,7/2/86,29,25,0,0,0,0,Jean-Claude Duvalier,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,0,1,0,0,0,1.542005062,1.716048241,0,0,1,0,1,0,0
41,1983,Haiti 57-86,14/06/1957,7/2/86,29,26,0,0,0,0,Jean-Claude Duvalier,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,0,1,0,0,0,1.514823198,1.542005062,0,0,1,0,1,0,0
41,1984,Haiti 57-86,14/06/1957,7/2/86,29,27,0,0,0,0,Jean-Claude Duvalier,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,0,1,0,0,0,1.512843966,1.514823198,0,0,1,0,1,0,0
41,1985,Haiti 57-86,14/06/1957,7/2/86,29,28,0,0,0,0,Jean-Claude Duvalier,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,0,1,0,0,0,1.506614208,1.512843966,0,0,1,0,1,0,0
41,1986,Haiti 57-86,14/06/1957,7/2/86,29,29,1,2,4,3,Jean-Claude Duvalier,15,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,0,1,0,0,0,1.472565651,1.506614208,0,0,1,0,1,0,0
41,1987,Haiti 86-88,7/2/86,17/09/1988,2,1,0,0,0,0,Namphy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,1,0,0,1.416077137,1.472565651,0,0,0,1,0,0,0
41,1988,Haiti 86-88,7/2/86,17/09/1988,2,2,1,2,5,2,Namphy,2,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,1,0,0,1.445024252,1.416077137,0,0,0,1,0,0,0
